IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
15.237.81.87,8080,0,false,ORD,North America,Chicago,175,0.00
15.237.41.65,2082,0,false,ORD,North America,Chicago,175,0.00
15.237.82.214,2096,0,false,ORD,North America,Chicago,175,0.00
15.237.58.218,443,0,false,ORD,North America,Chicago,175,0.00
54.176.229.152,2086,0,false,ORD,North America,Chicago,175,0.00
15.236.186.151,8080,0,false,ORD,North America,Chicago,175,0.00
3.249.180.180,2052,0,false,ORD,North America,Chicago,175,0.00
13.38.131.34,8443,0,false,ORD,North America,Chicago,175,0.00
15.237.62.227,2087,0,false,ORD,North America,Chicago,175,0.00
18.203.243.192,2082,0,false,ORD,North America,Chicago,175,0.00
15.237.82.214,2095,0,false,ORD,North America,Chicago,175,0.00
54.74.134.110,8880,0,false,ORD,North America,Chicago,175,0.00
54.176.229.152,443,0,false,ORD,North America,Chicago,175,0.00
52.49.150.169,2086,0,false,ORD,North America,Chicago,175,0.00
15.237.62.227,8443,0,false,ORD,North America,Chicago,175,0.00
15.237.82.214,80,0,false,ORD,North America,Chicago,175,0.00
52.49.150.169,2087,0,false,ORD,North America,Chicago,175,0.00
3.248.192.130,2096,0,false,ORD,North America,Chicago,175,0.00
52.212.209.255,8443,0,false,ORD,North America,Chicago,175,0.00
3.254.119.41,443,0,false,ORD,North America,Chicago,175,0.00
52.48.221.255,2053,0,false,ORD,North America,Chicago,175,0.00
34.245.168.203,80,0,false,ORD,North America,Chicago,175,0.00
15.236.186.151,2086,0,false,ORD,North America,Chicago,175,0.00
54.216.139.20,2052,0,false,ORD,North America,Chicago,175,0.00
18.201.11.28,2095,0,false,ORD,North America,Chicago,175,0.00
63.34.21.91,2086,0,false,ORD,North America,Chicago,175,0.00
15.237.62.227,2083,0,false,ORD,North America,Chicago,175,0.00
54.216.161.247,443,0,false,ORD,North America,Chicago,175,0.00
34.244.250.161,2082,0,false,ORD,North America,Chicago,175,0.00
15.237.107.93,2052,0,false,ORD,North America,Chicago,176,0.00
15.237.84.35,2095,0,false,ORD,North America,Chicago,176,0.00
15.237.84.27,2087,0,false,ORD,North America,Chicago,176,0.00
52.48.221.255,2096,0,false,ORD,North America,Chicago,176,0.00
3.101.67.111,2086,0,false,ORD,North America,Chicago,176,0.00
15.237.62.227,8080,0,false,ORD,North America,Chicago,176,0.00
54.74.134.110,8443,0,false,ORD,North America,Chicago,176,0.00
34.243.59.208,80,0,false,ORD,North America,Chicago,176,0.00
52.208.179.173,2083,0,false,ORD,North America,Chicago,176,0.00
35.180.37.111,2096,0,false,ORD,North America,Chicago,176,0.00
54.72.105.201,2053,0,false,ORD,North America,Chicago,176,0.00
54.219.0.80,2052,0,false,ORD,North America,Chicago,176,0.00
15.237.82.214,443,0,false,ORD,North America,Chicago,176,0.00
18.202.233.63,8443,0,false,ORD,North America,Chicago,176,0.00
18.201.148.67,8080,0,false,ORD,North America,Chicago,176,0.00
54.216.161.247,2096,0,false,ORD,North America,Chicago,176,0.00
52.49.150.169,2052,0,false,ORD,North America,Chicago,176,0.00
54.217.173.176,8443,0,false,ORD,North America,Chicago,176,0.00
15.237.62.227,2052,0,false,ORD,North America,Chicago,176,0.00
54.155.132.110,8443,0,false,ORD,North America,Chicago,176,0.00
54.176.229.152,2052,0,false,ORD,North America,Chicago,176,0.00
34.244.49.73,2082,0,false,ORD,North America,Chicago,176,0.00
15.237.107.93,2082,0,false,ORD,North America,Chicago,176,0.00
35.180.188.102,2086,0,false,ORD,North America,Chicago,176,0.00
15.237.108.168,2052,0,false,ORD,North America,Chicago,176,0.00
35.180.37.111,2087,0,false,ORD,North America,Chicago,176,0.00
3.254.61.227,2095,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,2053,0,false,ORD,North America,Chicago,176,0.00
34.246.172.42,2052,0,false,ORD,North America,Chicago,176,0.00
54.171.90.246,2095,0,false,ORD,North America,Chicago,176,0.00
34.244.250.161,2052,0,false,ORD,North America,Chicago,176,0.00
54.72.105.201,2087,0,false,ORD,North America,Chicago,176,0.00
54.176.229.152,2082,0,false,ORD,North America,Chicago,176,0.00
34.242.66.113,8443,0,false,ORD,North America,Chicago,176,0.00
34.243.59.208,2087,0,false,ORD,North America,Chicago,176,0.00
3.249.157.101,2086,0,false,ORD,North America,Chicago,176,0.00
34.246.172.42,443,0,false,ORD,North America,Chicago,176,0.00
54.176.229.152,2095,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,8880,0,false,ORD,North America,Chicago,176,0.00
18.203.243.192,443,0,false,ORD,North America,Chicago,176,0.00
52.53.124.106,2086,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,2087,0,false,ORD,North America,Chicago,176,0.00
52.47.147.12,8080,0,false,ORD,North America,Chicago,176,0.00
34.246.172.42,2053,0,false,ORD,North America,Chicago,176,0.00
34.242.66.113,2087,0,false,ORD,North America,Chicago,176,0.00
34.254.222.205,2052,0,false,ORD,North America,Chicago,176,0.00
52.212.209.255,2082,0,false,ORD,North America,Chicago,176,0.00
3.254.61.227,2083,0,false,ORD,North America,Chicago,176,0.00
54.72.105.201,2096,0,false,ORD,North America,Chicago,176,0.00
52.49.150.169,2082,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,2083,0,false,ORD,North America,Chicago,176,0.00
34.245.168.203,2083,0,false,ORD,North America,Chicago,176,0.00
3.250.176.23,8880,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,8443,0,false,ORD,North America,Chicago,176,0.00
15.237.107.93,2095,0,false,ORD,North America,Chicago,176,0.00
52.48.221.255,8080,0,false,ORD,North America,Chicago,176,0.00
34.243.59.208,2095,0,false,ORD,North America,Chicago,176,0.00
63.34.21.91,2052,0,false,ORD,North America,Chicago,176,0.00
54.170.58.49,2096,0,false,ORD,North America,Chicago,176,0.00
15.237.84.27,8880,0,false,ORD,North America,Chicago,176,0.00
54.219.120.119,2053,0,false,ORD,North America,Chicago,176,0.00
3.254.119.41,2096,0,false,ORD,North America,Chicago,176,0.00
15.237.108.168,8443,0,false,ORD,North America,Chicago,176,0.00
54.216.139.20,443,0,false,ORD,North America,Chicago,176,0.00
52.212.209.255,443,0,false,ORD,North America,Chicago,176,0.00
13.38.176.104,80,0,false,ORD,North America,Chicago,176,0.00
34.242.66.113,80,0,false,ORD,North America,Chicago,176,0.00
34.252.161.80,2082,0,false,ORD,North America,Chicago,176,0.00
54.241.52.246,2053,0,false,ORD,North America,Chicago,176,0.00
18.201.148.67,80,0,false,ORD,North America,Chicago,176,0.00
34.243.59.208,443,0,false,ORD,North America,Chicago,176,0.00
54.171.90.246,2086,0,false,ORD,North America,Chicago,176,0.00
15.237.81.87,2053,0,false,ORD,North America,Chicago,176,0.00
18.201.148.67,443,0,false,ORD,North America,Chicago,176,0.00
18.144.11.98,2087,0,false,ORD,North America,Chicago,176,0.00
63.34.21.91,80,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,443,0,false,ORD,North America,Chicago,176,0.00
35.180.37.111,8080,0,false,ORD,North America,Chicago,176,0.00
3.248.188.46,2087,0,false,ORD,North America,Chicago,176,0.00
54.170.58.49,2083,0,false,ORD,North America,Chicago,176,0.00
34.244.49.73,2087,0,false,ORD,North America,Chicago,176,0.00
15.237.84.35,8080,0,false,ORD,North America,Chicago,176,0.00
54.74.134.110,2095,0,false,ORD,North America,Chicago,176,0.00
52.48.221.255,2083,0,false,ORD,North America,Chicago,176,0.00
15.236.186.151,2052,0,false,ORD,North America,Chicago,176,0.00
34.242.66.113,2082,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,80,0,false,ORD,North America,Chicago,176,0.00
34.242.66.113,2095,0,false,ORD,North America,Chicago,176,0.00
34.244.250.161,2095,0,false,ORD,North America,Chicago,176,0.00
52.49.150.169,443,0,false,ORD,North America,Chicago,176,0.00
54.74.134.110,2082,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,2082,0,false,ORD,North America,Chicago,176,0.00
15.237.24.50,443,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,2052,0,false,ORD,North America,Chicago,176,0.00
35.180.37.111,8443,0,false,ORD,North America,Chicago,176,0.00
15.237.84.35,2082,0,false,ORD,North America,Chicago,177,0.00
3.255.168.247,8880,0,false,ORD,North America,Chicago,177,0.00
34.244.250.161,2087,0,false,ORD,North America,Chicago,177,0.00
15.237.84.27,443,0,false,ORD,North America,Chicago,177,0.00
15.237.58.218,2052,0,false,ORD,North America,Chicago,177,0.00
52.47.147.12,2083,0,false,ORD,North America,Chicago,177,0.00
18.200.242.153,2096,0,false,ORD,North America,Chicago,177,0.00
34.244.68.52,2095,0,false,ORD,North America,Chicago,177,0.00
15.236.186.151,8880,0,false,ORD,North America,Chicago,177,0.00
52.48.221.255,2086,0,false,ORD,North America,Chicago,177,0.00
34.244.68.52,2086,0,false,ORD,North America,Chicago,177,0.00
15.237.24.50,2087,0,false,ORD,North America,Chicago,177,0.00
3.249.180.180,2087,0,false,ORD,North America,Chicago,177,0.00
3.250.176.23,2087,0,false,ORD,North America,Chicago,177,0.00
18.202.233.63,2053,0,false,ORD,North America,Chicago,177,0.00
18.203.243.192,80,0,false,ORD,North America,Chicago,177,0.00
34.245.168.203,443,0,false,ORD,North America,Chicago,177,0.00
35.180.188.102,2053,0,false,ORD,North America,Chicago,177,0.00
13.57.188.204,2087,0,false,ORD,North America,Chicago,177,0.00
15.237.105.212,80,0,false,ORD,North America,Chicago,177,0.00
34.252.161.80,80,0,false,ORD,North America,Chicago,177,0.00
3.76.193.0,2053,0,false,ORD,North America,Chicago,177,0.00
54.72.105.201,2083,0,false,ORD,North America,Chicago,177,0.00
3.255.119.102,8880,0,false,ORD,North America,Chicago,177,0.00
54.170.58.49,8080,0,false,ORD,North America,Chicago,177,0.00
34.254.222.205,2083,0,false,ORD,North America,Chicago,177,0.00
15.237.24.50,8880,0,false,ORD,North America,Chicago,177,0.00
18.203.243.192,8443,0,false,ORD,North America,Chicago,177,0.00
63.34.21.91,8080,0,false,ORD,North America,Chicago,177,0.00
52.53.124.106,2096,0,false,ORD,North America,Chicago,177,0.00
34.254.222.205,2095,0,false,ORD,North America,Chicago,177,0.00
3.254.119.41,8443,0,false,ORD,North America,Chicago,177,0.00
34.245.168.203,8880,0,false,ORD,North America,Chicago,177,0.00
54.241.52.246,2095,0,false,ORD,North America,Chicago,177,0.00
18.195.193.126,80,0,false,FRA,Europe,Frankfurt,177,0.00
184.72.8.71,80,0,false,ORD,North America,Chicago,177,0.00
18.203.243.192,2053,0,false,ORD,North America,Chicago,177,0.00
54.183.42.215,80,0,false,ORD,North America,Chicago,177,0.00
3.76.196.89,80,0,false,ORD,North America,Chicago,177,0.00
54.183.46.175,2095,0,false,ORD,North America,Chicago,177,0.00
3.125.159.107,2082,0,false,ORD,North America,Chicago,177,0.00
54.177.209.143,2052,0,false,ORD,North America,Chicago,177,0.00
54.219.139.62,2082,0,false,ORD,North America,Chicago,177,0.00
52.16.67.104,2087,0,false,ORD,North America,Chicago,177,0.00
18.185.104.46,2052,0,false,ORD,North America,Chicago,177,0.00
13.56.20.246,2086,0,false,ORD,North America,Chicago,177,0.00
3.254.61.227,2082,0,false,ORD,North America,Chicago,177,0.00
54.176.206.36,2053,0,false,ORD,North America,Chicago,177,0.00
52.212.209.255,2095,0,false,ORD,North America,Chicago,177,0.00
54.183.174.142,8080,0,false,ORD,North America,Chicago,177,0.00
34.252.161.80,8443,0,false,ORD,North America,Chicago,177,0.00
52.16.67.104,2095,0,false,ORD,North America,Chicago,177,0.00
3.254.61.227,8080,0,false,ORD,North America,Chicago,177,0.00
54.219.0.80,2096,0,false,ORD,North America,Chicago,177,0.00
52.53.124.106,2095,0,false,ORD,North America,Chicago,177,0.00
18.201.148.67,2082,0,false,ORD,North America,Chicago,177,0.00
54.217.173.176,2095,0,false,ORD,North America,Chicago,177,0.00
34.244.49.73,8080,0,false,ORD,North America,Chicago,177,0.00
52.208.179.173,2086,0,false,ORD,North America,Chicago,177,0.00
34.254.222.205,2096,0,false,ORD,North America,Chicago,177,0.00
15.236.64.153,2096,0,false,ORD,North America,Chicago,177,0.00
52.47.147.12,443,0,false,ORD,North America,Chicago,177,0.00
52.53.124.106,2087,0,false,ORD,North America,Chicago,177,0.00
13.56.20.246,2053,0,false,ORD,North America,Chicago,177,0.00
3.254.61.227,8443,0,false,ORD,North America,Chicago,177,0.00
54.193.128.159,80,0,false,ORD,North America,Chicago,177,0.00
3.254.61.227,2086,0,false,ORD,North America,Chicago,177,0.00
13.56.178.231,8080,0,false,ORD,North America,Chicago,177,0.00
52.53.124.106,8443,0,false,ORD,North America,Chicago,177,0.00
34.254.222.205,80,0,false,ORD,North America,Chicago,177,0.00
54.241.52.246,8080,0,false,ORD,North America,Chicago,177,0.00
3.254.119.41,2052,0,false,ORD,North America,Chicago,177,0.00
54.219.139.62,443,0,false,ORD,North America,Chicago,177,0.00
54.241.68.1,2095,0,false,ORD,North America,Chicago,177,0.00
54.216.161.247,2083,0,false,ORD,North America,Chicago,177,0.00
18.202.233.63,2083,0,false,ORD,North America,Chicago,177,0.00
34.242.66.113,2052,0,false,ORD,North America,Chicago,177,0.00
13.57.27.53,8443,0,false,ORD,North America,Chicago,177,0.00
54.219.0.80,2095,0,false,ORD,North America,Chicago,177,0.00
63.34.21.91,2082,0,false,ORD,North America,Chicago,177,0.00
18.184.192.167,8080,0,false,ORD,North America,Chicago,177,0.00
34.243.59.208,8443,0,false,ORD,North America,Chicago,177,0.00
34.245.168.203,2095,0,false,ORD,North America,Chicago,177,0.00
18.202.233.63,2096,0,false,ORD,North America,Chicago,177,0.00
13.38.153.36,80,0,false,ORD,North America,Chicago,177,0.00
54.241.68.1,2082,0,false,ORD,North America,Chicago,177,0.00
52.28.173.221,2052,0,false,ORD,North America,Chicago,177,0.00
54.241.68.1,2087,0,false,ORD,North America,Chicago,177,0.00
52.212.209.255,2087,0,false,ORD,North America,Chicago,177,0.00
13.56.20.246,8880,0,false,ORD,North America,Chicago,177,0.00
54.171.90.246,80,0,false,ORD,North America,Chicago,177,0.00
13.57.56.228,2083,0,false,ORD,North America,Chicago,177,0.00
3.69.44.92,2053,0,false,ORD,North America,Chicago,177,0.00
52.208.179.173,2053,0,false,ORD,North America,Chicago,177,0.00
34.244.49.73,2052,0,false,ORD,North America,Chicago,177,0.00
54.216.161.247,8880,0,false,ORD,North America,Chicago,177,0.00
54.241.52.246,8880,0,false,ORD,North America,Chicago,177,0.00
3.254.61.227,2087,0,false,ORD,North America,Chicago,177,0.00
54.183.174.142,2083,0,false,ORD,North America,Chicago,177,0.00
3.249.157.101,2053,0,false,ORD,North America,Chicago,177,0.00
34.246.172.42,80,0,false,ORD,North America,Chicago,177,0.00
63.34.21.91,2053,0,false,ORD,North America,Chicago,177,0.00
18.202.233.63,8080,0,false,ORD,North America,Chicago,177,0.00
34.252.161.80,2095,0,false,ORD,North America,Chicago,177,0.00
3.101.67.111,8080,0,false,ORD,North America,Chicago,177,0.00
3.249.180.180,2053,0,false,ORD,North America,Chicago,177,0.00
3.254.61.227,2053,0,false,ORD,North America,Chicago,177,0.00
18.200.242.153,80,0,false,ORD,North America,Chicago,177,0.00
34.254.222.205,2053,0,false,ORD,North America,Chicago,177,0.00
34.245.183.147,8080,0,false,ORD,North America,Chicago,178,0.00
54.241.52.246,8443,0,false,ORD,North America,Chicago,178,0.00
52.212.209.255,8080,0,false,ORD,North America,Chicago,178,0.00
54.170.58.49,2082,0,false,ORD,North America,Chicago,178,0.00
3.69.173.12,8443,0,false,ORD,North America,Chicago,178,0.00
18.184.192.167,8880,0,false,ORD,North America,Chicago,178,0.00
3.249.180.180,8443,0,false,ORD,North America,Chicago,178,0.00
3.71.45.62,2095,0,false,ORD,North America,Chicago,178,0.00
54.183.46.175,8443,0,false,ORD,North America,Chicago,178,0.00
54.216.139.20,2096,0,false,ORD,North America,Chicago,178,0.00
52.208.179.173,8880,0,false,ORD,North America,Chicago,178,0.00
18.201.11.28,2086,0,false,ORD,North America,Chicago,178,0.00
54.170.58.49,2087,0,false,ORD,North America,Chicago,178,0.00
34.243.59.208,2052,0,false,ORD,North America,Chicago,178,0.00
54.183.42.215,2095,0,false,ORD,North America,Chicago,178,0.00
52.48.221.255,2087,0,false,ORD,North America,Chicago,178,0.00
34.242.66.113,8880,0,false,ORD,North America,Chicago,178,0.00
34.244.68.52,2053,0,false,ORD,North America,Chicago,178,0.00
54.177.209.143,2095,0,false,ORD,North America,Chicago,178,0.00
13.56.178.231,2053,0,false,ORD,North America,Chicago,178,0.00
34.244.141.242,2095,0,false,ORD,North America,Chicago,178,0.00
54.241.68.1,8080,0,false,ORD,North America,Chicago,178,0.00
52.212.209.255,2052,0,false,ORD,North America,Chicago,178,0.00
35.181.8.236,2087,0,false,ORD,North America,Chicago,178,0.00
54.183.42.215,2087,0,false,ORD,North America,Chicago,178,0.00
18.185.104.46,2095,0,false,ORD,North America,Chicago,178,0.00
3.79.42.131,8880,0,false,ORD,North America,Chicago,178,0.00
54.216.139.20,2086,0,false,ORD,North America,Chicago,178,0.00
52.48.221.255,8443,0,false,ORD,North America,Chicago,178,0.00
52.208.179.173,8080,0,false,ORD,North America,Chicago,178,0.00
52.212.209.255,2053,0,false,ORD,North America,Chicago,178,0.00
3.254.61.227,443,0,false,ORD,North America,Chicago,178,0.00
52.212.209.255,8880,0,false,ORD,North America,Chicago,178,0.00
54.183.46.175,2096,0,false,ORD,North America,Chicago,178,0.00
52.53.124.106,80,0,false,ORD,North America,Chicago,178,0.00
52.49.150.169,8080,0,false,ORD,North America,Chicago,178,0.00
34.246.172.42,2096,0,false,ORD,North America,Chicago,178,0.00
54.74.134.110,8080,0,false,ORD,North America,Chicago,178,0.00
34.246.172.42,2083,0,false,ORD,North America,Chicago,178,0.00
3.249.157.101,8880,0,false,ORD,North America,Chicago,178,0.00
50.18.211.186,80,0,false,ORD,North America,Chicago,178,0.00
13.57.27.53,2053,0,false,ORD,North America,Chicago,178,0.00
54.183.174.142,2052,0,false,ORD,North America,Chicago,178,0.00
3.254.119.41,2087,0,false,ORD,North America,Chicago,178,0.00
13.57.27.53,2096,0,false,ORD,North America,Chicago,178,0.00
3.254.61.227,2096,0,false,ORD,North America,Chicago,178,0.00
54.183.174.142,8880,0,false,ORD,North America,Chicago,178,0.00
34.252.161.80,2087,0,false,ORD,North America,Chicago,178,0.00
52.49.150.169,2096,0,false,ORD,North America,Chicago,178,0.00
54.241.52.246,2083,0,false,ORD,North America,Chicago,178,0.00
13.57.56.228,2086,0,false,ORD,North America,Chicago,178,0.00
54.183.146.72,2096,0,false,ORD,North America,Chicago,178,0.00
54.183.42.215,8443,0,false,ORD,North America,Chicago,178,0.00
34.243.59.208,8880,0,false,ORD,North America,Chicago,178,0.00
3.69.51.72,2052,0,false,ORD,North America,Chicago,178,0.00
54.170.58.49,2053,0,false,ORD,North America,Chicago,178,0.00
54.72.105.201,8880,0,false,ORD,North America,Chicago,178,0.00
50.18.211.186,2095,0,false,ORD,North America,Chicago,178,0.00
54.216.139.20,2053,0,false,ORD,North America,Chicago,178,0.00
54.183.42.215,8080,0,false,ORD,North America,Chicago,178,0.00
184.72.8.71,2083,0,false,ORD,North America,Chicago,178,0.00
52.208.179.173,2096,0,false,ORD,North America,Chicago,178,0.00
54.219.139.62,2053,0,false,ORD,North America,Chicago,178,0.00
34.244.68.52,2083,0,false,ORD,North America,Chicago,178,0.00
54.74.134.110,2086,0,false,ORD,North America,Chicago,178,0.00
18.202.233.63,443,0,false,ORD,North America,Chicago,178,0.00
50.18.211.186,2096,0,false,ORD,North America,Chicago,178,0.00
54.170.58.49,8443,0,false,ORD,North America,Chicago,178,0.00
18.144.11.98,2095,0,false,ORD,North America,Chicago,178,0.00
52.48.221.255,2095,0,false,ORD,North America,Chicago,178,0.00
54.176.229.152,2096,0,false,ORD,North America,Chicago,178,0.00
13.56.178.231,2086,0,false,ORD,North America,Chicago,178,0.00
34.254.222.205,8443,0,false,ORD,North America,Chicago,178,0.00
34.254.222.205,8880,0,false,ORD,North America,Chicago,178,0.00
13.57.56.228,2053,0,false,ORD,North America,Chicago,178,0.00
34.244.141.242,2087,0,false,ORD,North America,Chicago,178,0.00
34.244.141.242,2052,0,false,ORD,North America,Chicago,178,0.00
13.56.178.231,2095,0,false,ORD,North America,Chicago,178,0.00
54.183.146.72,2087,0,false,ORD,North America,Chicago,178,0.00
63.34.21.91,2083,0,false,ORD,North America,Chicago,178,0.00
18.185.104.46,2087,0,false,ORD,North America,Chicago,178,0.00
18.201.11.28,2052,0,false,ORD,North America,Chicago,178,0.00
34.244.250.161,8880,0,false,ORD,North America,Chicago,178,0.00
34.254.222.205,2082,0,false,ORD,North America,Chicago,178,0.00
18.185.104.46,2083,0,false,ORD,North America,Chicago,178,0.00
3.101.67.111,80,0,false,ORD,North America,Chicago,178,0.00
13.56.178.231,80,0,false,ORD,North America,Chicago,178,0.00
54.183.42.215,443,0,false,ORD,North America,Chicago,178,0.00
52.16.67.104,8880,0,false,ORD,North America,Chicago,178,0.00
18.144.48.32,443,0,false,ORD,North America,Chicago,178,0.00
54.241.68.1,80,0,false,ORD,North America,Chicago,178,0.00
54.176.229.152,2053,0,false,ORD,North America,Chicago,178,0.00
54.215.22.12,2086,0,false,ORD,North America,Chicago,178,0.00
54.241.68.1,2053,0,false,ORD,North America,Chicago,178,0.00
54.183.146.72,2086,0,false,ORD,North America,Chicago,178,0.00
34.243.59.208,2086,0,false,ORD,North America,Chicago,178,0.00
54.217.173.176,2082,0,false,ORD,North America,Chicago,178,0.00
54.241.68.1,443,0,false,ORD,North America,Chicago,178,0.00
34.252.161.80,443,0,false,ORD,North America,Chicago,178,0.00
54.183.42.215,2083,0,false,ORD,North America,Chicago,178,0.00
54.72.105.201,443,0,false,ORD,North America,Chicago,178,0.00
18.202.233.63,80,0,false,ORD,North America,Chicago,178,0.00
54.183.174.142,2095,0,false,ORD,North America,Chicago,178,0.00
184.72.8.71,2052,0,false,ORD,North America,Chicago,178,0.00
54.176.229.152,2083,0,false,ORD,North America,Chicago,178,0.00
54.74.134.110,80,0,false,ORD,North America,Chicago,178,0.00
54.183.174.142,8443,0,false,ORD,North America,Chicago,178,0.00
63.34.21.91,8443,0,false,ORD,North America,Chicago,178,0.00
34.245.183.147,2086,0,false,ORD,North America,Chicago,178,0.00
54.170.58.49,2052,0,false,ORD,North America,Chicago,178,0.00
54.217.173.176,80,0,false,ORD,North America,Chicago,178,0.00
52.16.67.104,8080,0,false,ORD,North America,Chicago,178,0.00
54.217.173.176,2087,0,false,ORD,North America,Chicago,178,0.00
34.244.141.242,2096,0,false,ORD,North America,Chicago,178,0.00
18.185.104.46,8443,0,false,ORD,North America,Chicago,178,0.00
3.254.61.227,2052,0,false,ORD,North America,Chicago,178,0.00
54.183.174.142,2053,0,false,ORD,North America,Chicago,178,0.00
18.201.11.28,2087,0,false,ORD,North America,Chicago,178,0.00
34.244.68.52,2087,0,false,ORD,North America,Chicago,178,0.00
18.203.243.192,8080,0,false,ORD,North America,Chicago,178,0.00
13.57.56.228,80,0,false,ORD,North America,Chicago,178,0.00
34.252.161.80,2096,0,false,ORD,North America,Chicago,178,0.00
52.49.150.169,2095,0,false,ORD,North America,Chicago,178,0.00
52.16.67.104,2053,0,false,ORD,North America,Chicago,178,0.00
35.158.200.20,2086,0,false,ORD,North America,Chicago,178,0.00
52.48.221.255,2052,0,false,ORD,North America,Chicago,178,0.00
18.203.243.192,2095,0,false,ORD,North America,Chicago,178,0.00
13.56.20.246,2082,0,false,ORD,North America,Chicago,178,0.00
34.246.172.42,8880,0,false,ORD,North America,Chicago,178,0.00
34.244.49.73,8880,0,false,ORD,North America,Chicago,178,0.00
54.183.146.72,8080,0,false,ORD,North America,Chicago,178,0.00
54.176.206.36,8080,0,false,ORD,North America,Chicago,178,0.00
54.219.120.119,2082,0,false,ORD,North America,Chicago,178,0.00
34.246.172.42,2082,0,false,ORD,North America,Chicago,178,0.00
34.254.222.205,443,0,false,ORD,North America,Chicago,178,0.00
3.254.119.41,8880,0,false,ORD,North America,Chicago,178,0.00
35.158.161.236,2086,0,false,ORD,North America,Chicago,178,0.00
54.72.105.201,2052,0,false,ORD,North America,Chicago,178,0.00
54.183.42.215,2053,0,false,ORD,North America,Chicago,178,0.00
18.203.243.192,2096,0,false,ORD,North America,Chicago,178,0.00
52.208.179.173,2082,0,false,ORD,North America,Chicago,178,0.00
54.72.105.201,2095,0,false,ORD,North America,Chicago,178,0.00
13.57.56.228,2087,0,false,ORD,North America,Chicago,178,0.00
13.56.178.231,2096,0,false,ORD,North America,Chicago,178,0.00
54.183.46.175,2082,0,false,ORD,North America,Chicago,178,0.00
54.216.161.247,8080,0,false,ORD,North America,Chicago,178,0.00
3.254.119.41,2082,0,false,ORD,North America,Chicago,178,0.00
34.254.222.205,8080,0,false,ORD,North America,Chicago,179,0.00
34.245.183.147,2053,0,false,ORD,North America,Chicago,179,0.00
52.208.179.173,2052,0,false,ORD,North America,Chicago,179,0.00
63.34.21.91,2095,0,false,ORD,North America,Chicago,179,0.00
18.170.24.124,80,0,false,ORD,North America,Chicago,179,0.00
18.170.72.87,2082,0,false,ORD,North America,Chicago,179,0.00
54.241.52.246,2082,0,false,ORD,North America,Chicago,179,0.00
15.237.107.93,8880,0,false,ORD,North America,Chicago,179,0.00
34.244.141.242,443,0,false,ORD,North America,Chicago,179,0.00
54.217.173.176,2086,0,false,ORD,North America,Chicago,179,0.00
54.183.174.142,2086,0,false,ORD,North America,Chicago,179,0.00
176.34.222.72,80,443,true,DUB,Europe,Dublin,179,0.00
54.176.206.36,80,0,false,ORD,North America,Chicago,179,0.00
52.16.67.104,80,0,false,ORD,North America,Chicago,179,0.00
34.245.168.203,2096,0,false,ORD,North America,Chicago,179,0.00
52.16.67.104,2083,0,false,ORD,North America,Chicago,179,0.00
13.208.247.25,8880,0,false,ORD,North America,Chicago,179,0.00
18.185.104.46,2053,0,false,ORD,North America,Chicago,179,0.00
3.250.176.23,8080,0,false,ORD,North America,Chicago,179,0.00
13.57.188.204,8443,0,false,ORD,North America,Chicago,179,0.00
3.125.159.107,443,0,false,ORD,North America,Chicago,179,0.00
18.201.11.28,8080,0,false,ORD,North America,Chicago,179,0.00
54.183.46.175,80,0,false,ORD,North America,Chicago,179,0.00
3.73.76.114,2096,0,false,ORD,North America,Chicago,179,0.00
35.158.161.236,8080,0,false,ORD,North America,Chicago,179,0.00
54.219.139.62,2052,0,false,ORD,North America,Chicago,179,0.00
18.200.242.153,2083,0,false,ORD,North America,Chicago,179,0.00
54.176.229.152,8443,0,false,ORD,North America,Chicago,179,0.00
54.155.132.110,2053,0,false,ORD,North America,Chicago,179,0.00
34.246.172.42,2086,0,false,ORD,North America,Chicago,179,0.00
3.254.119.41,2095,0,false,ORD,North America,Chicago,179,0.00
35.158.200.20,80,0,false,ORD,North America,Chicago,179,0.00
52.212.209.255,2096,0,false,ORD,North America,Chicago,179,0.00
52.16.67.104,2052,0,false,ORD,North America,Chicago,179,0.00
54.216.139.20,8080,0,false,ORD,North America,Chicago,179,0.00
52.49.150.169,8880,0,false,ORD,North America,Chicago,179,0.00
34.252.161.80,8880,0,false,ORD,North America,Chicago,179,0.00
3.254.119.41,8080,0,false,ORD,North America,Chicago,179,0.00
54.155.132.110,2095,0,false,ORD,North America,Chicago,179,0.00
18.159.108.156,80,0,false,FRA,Europe,Frankfurt,179,0.00
34.243.59.208,2096,0,false,ORD,North America,Chicago,179,0.00
54.74.134.110,443,0,false,ORD,North America,Chicago,179,0.00
13.57.27.53,2087,0,false,ORD,North America,Chicago,179,0.00
18.203.243.192,2052,0,false,ORD,North America,Chicago,179,0.00
